"","state","county","tract","block","H005007"
"933","17","031","020701","1001",0
"934","17","031","020701","1002",0
"935","17","031","020701","1003",0
"936","17","031","020701","1004",0
"937","17","031","020701","1006",0
"938","17","031","020701","1028",0
"939","17","031","020701","1019",0
"940","17","031","020701","1023",0
"941","17","031","020701","1027",0
"942","17","031","020701","1030",0
"943","17","031","020701","1008",0
"944","17","031","020701","1031",0
"945","17","031","020701","1033",0
"946","17","031","020701","1009",0
"947","17","031","020701","1011",0
"948","17","031","020701","1014",0
"949","17","031","020701","1017",0
"950","17","031","020701","1018",0
"951","17","031","020701","1020",0
"952","17","031","020701","1024",0
"953","17","031","020701","1026",0
"954","17","031","020701","1029",0
"955","17","031","020701","2000",0
"956","17","031","020701","2011",0
"957","17","031","020701","2005",0
"958","17","031","020701","2016",0
"959","17","031","020701","2017",0
"960","17","031","020701","2003",0
"961","17","031","020701","2013",0
"962","17","031","020701","2018",0
"963","17","031","020701","2001",0
"964","17","031","020701","2008",0
"965","17","031","020701","2010",0
"966","17","031","020701","2006",0
"967","17","031","020701","2012",0
"968","17","031","020701","2002",0
"969","17","031","020701","2004",0
"970","17","031","020701","2007",0
"971","17","031","020701","2009",0
"972","17","031","020701","2014",0
"973","17","031","020701","2015",0
"974","17","031","020701","2019",0
"975","17","031","020702","1005",0
"976","17","031","020702","1009",0
"977","17","031","020702","1008",0
"978","17","031","020702","1006",0
"979","17","031","020702","1016",0
"980","17","031","020702","1007",0
"981","17","031","020702","1010",0
"982","17","031","020702","1013",0
"983","17","031","020702","1014",0
"984","17","031","020702","1020",0
"985","17","031","020702","1021",0
"986","17","031","020702","1023",0
"987","17","031","020702","1024",0
"988","17","031","020702","1002",0
"989","17","031","020702","1003",0
"990","17","031","020702","1004",0
"991","17","031","020702","1011",0
"992","17","031","020702","1012",0
"993","17","031","020702","1015",0
"994","17","031","020702","1017",0
"995","17","031","020702","1018",0
"996","17","031","020702","1019",0
"997","17","031","020702","1022",0
"998","17","031","020702","1000",0
"999","17","031","020702","1001",0
"1000","17","031","020702","2007",0
"1001","17","031","020702","2010",0
"1002","17","031","020702","2013",0
"1003","17","031","020702","2015",0
"1004","17","031","020702","2016",0
"1005","17","031","020702","2017",0
"1006","17","031","020702","2018",0
"1007","17","031","020702","2019",0
"1008","17","031","020702","2003",0
"1009","17","031","020702","2006",0
"1010","17","031","020702","2014",0
"1011","17","031","020702","2009",0
"1012","17","031","020702","2011",0
"1013","17","031","020702","2000",0
"1014","17","031","020702","2008",0
"1015","17","031","020702","2012",0
"1016","17","031","020702","2001",0
"1017","17","031","020702","2002",0
"1018","17","031","020702","2004",0
"1019","17","031","020702","2005",0
"1020","17","031","020702","3014",0
"1021","17","031","020702","3016",0
"1022","17","031","020702","3000",0
"1023","17","031","020702","3001",0
"1024","17","031","020702","3002",0
"1025","17","031","020702","3003",0
"1026","17","031","020702","3004",0
"1027","17","031","020702","3005",0
"1028","17","031","020702","3006",0
"1029","17","031","020702","3007",0
"1030","17","031","020702","3008",0
"1031","17","031","020702","3009",0
"1032","17","031","020702","3010",0
"1033","17","031","020702","3011",0
"1034","17","031","020702","3012",0
"1035","17","031","020702","3013",0
"1036","17","031","020702","3015",0
"1037","17","031","020702","4000",0
"1038","17","031","020702","4001",0
"1039","17","031","020702","4002",0
"1040","17","031","020702","4010",0
"1041","17","031","020702","4014",0
"1042","17","031","020702","4004",0
"1043","17","031","020702","4016",0
"1044","17","031","020702","4003",0
"1045","17","031","020702","4005",0
"1046","17","031","020702","4006",0
"1047","17","031","020702","4007",0
"1048","17","031","020702","4008",0
"1049","17","031","020702","4009",0
"1050","17","031","020702","4011",0
"1051","17","031","020702","4012",0
"1052","17","031","020702","4013",0
"1053","17","031","020702","4015",0
"1054","17","031","020801","1013",0
"1055","17","031","020801","1014",0
"1056","17","031","020801","1016",0
"1057","17","031","020801","1019",0
"1058","17","031","020801","1012",0
"1059","17","031","020801","1015",0
"1060","17","031","020801","1017",0
"1061","17","031","020801","1018",0
"1062","17","031","020801","1005",0
"1063","17","031","020801","1006",0
"1064","17","031","020801","1001",0
"1065","17","031","020801","1000",0
"1066","17","031","020801","1002",0
"1067","17","031","020801","1003",0
"1068","17","031","020801","1004",0
"1069","17","031","020801","1007",0
"1070","17","031","020801","1008",0
"1071","17","031","020801","1009",0
"1072","17","031","020801","1010",0
"1073","17","031","020801","1011",0
"1074","17","031","020801","2000",0
"1075","17","031","020801","2002",0
"1076","17","031","020801","2003",0
"1077","17","031","020801","2015",0
"1078","17","031","020801","2019",0
"1079","17","031","020801","2011",0
"1080","17","031","020801","2018",0
"1081","17","031","020801","2005",0
"1082","17","031","020801","2006",0
"1083","17","031","020801","2016",0
"1084","17","031","020801","2008",0
"1085","17","031","020801","2009",0
"1086","17","031","020801","2013",0
"1087","17","031","020801","2010",0
"1088","17","031","020801","2012",0
"1089","17","031","020801","2014",0
"1090","17","031","020801","2017",0
"1091","17","031","020801","2004",0
"1092","17","031","020801","2001",0
"1093","17","031","020801","2007",0
"1094","17","031","020801","3007",0
"1095","17","031","020801","3010",0
"1096","17","031","020801","3011",0
"1097","17","031","020801","3002",0
"1098","17","031","020801","3005",0
"1099","17","031","020801","3006",0
"1100","17","031","020801","3004",0
"1101","17","031","020801","3008",0
"1102","17","031","020801","3001",0
"1103","17","031","020801","3016",0
"1104","17","031","020801","3000",0
"1105","17","031","020801","3003",0
"1106","17","031","020801","3009",0
"1107","17","031","020801","3012",0
"1108","17","031","020801","3013",0
"1109","17","031","020801","3015",0
"1110","17","031","020801","3017",0
"1111","17","031","020801","3018",0
"1112","17","031","020801","3019",0
"1113","17","031","020801","3014",0
"1114","17","031","020801","4005",0
"1115","17","031","020801","4003",0
"1116","17","031","020801","4009",0
"1117","17","031","020801","4010",0
"1118","17","031","020801","4000",0
"1119","17","031","020801","4001",0
"1120","17","031","020801","4002",0
"1121","17","031","020801","4004",0
"1122","17","031","020801","4006",0
"1123","17","031","020801","4007",0
"1124","17","031","020801","4008",0
"1125","17","031","020801","4011",0
"1126","17","031","020801","4012",0
"1127","17","031","020801","4013",0
"1128","17","031","020801","4014",0
"1129","17","031","020801","4015",0
"1130","17","031","020801","4016",0
"1131","17","031","020801","4017",0
"1132","17","031","020801","4018",0
"1133","17","031","020801","4019",0
"1134","17","031","020802","1000",0
"1135","17","031","020802","1002",0
"1136","17","031","020802","1003",0
"1137","17","031","020802","1004",0
"1138","17","031","020802","1008",0
"1139","17","031","020802","1010",0
"1140","17","031","020802","1014",0
"1141","17","031","020802","1015",0
"1142","17","031","020802","1018",0
"1143","17","031","020802","1001",0
"1144","17","031","020802","1005",0
"1145","17","031","020802","1006",0
"1146","17","031","020802","1009",0
"1147","17","031","020802","1017",0
"1148","17","031","020802","1011",0
"1149","17","031","020802","1016",0
"1150","17","031","020802","1019",0
"1151","17","031","020802","1013",0
"1152","17","031","020802","1007",0
"1153","17","031","020802","1012",0
"1154","17","031","020802","2007",0
"1155","17","031","020802","2012",0
"1156","17","031","020802","2005",0
"1157","17","031","020802","2009",0
"1158","17","031","020802","2010",0
"1159","17","031","020802","2000",0
"1160","17","031","020802","2001",0
"1161","17","031","020802","2002",0
"1162","17","031","020802","2003",0
"1163","17","031","020802","2004",0
"1164","17","031","020802","2006",0
"1165","17","031","020802","2008",0
"1166","17","031","020802","2011",0
"1167","17","031","020802","2013",0
"1168","17","031","020802","2014",0
"1169","17","031","020802","2015",0
"1170","17","031","020802","2016",0
"1171","17","031","020802","3000",0
"1172","17","031","020802","3015",0
"1173","17","031","020802","3001",0
"1174","17","031","020802","3014",0
"1175","17","031","020802","3012",0
"1176","17","031","020802","3002",0
"1177","17","031","020802","3003",0
"1178","17","031","020802","3004",0
"1179","17","031","020802","3005",0
"1180","17","031","020802","3006",0
"1181","17","031","020802","3007",0
"1182","17","031","020802","3008",0
"1183","17","031","020802","3009",0
"1184","17","031","020802","3010",0
"1185","17","031","020802","3011",0
"1186","17","031","020802","3013",0
"1187","17","031","020802","3016",0
"1188","17","031","020802","3017",0
"1189","17","031","020802","3018",0
"1190","17","031","020802","3019",0
"1191","17","031","020802","4006",0
"1192","17","031","020802","4007",0
"1193","17","031","020802","4008",0
"1194","17","031","020802","4009",0
"1195","17","031","020802","4010",0
"1196","17","031","020802","4011",0
"1197","17","031","020802","4013",0
"1198","17","031","020802","4014",0
"1199","17","031","020802","4015",0
"1200","17","031","020802","4016",0
"1201","17","031","020802","4019",0
"1202","17","031","020802","4020",0
"1203","17","031","020802","4000",0
"1204","17","031","020802","4004",0
"1205","17","031","020802","4012",0
"1206","17","031","020802","4017",0
"1207","17","031","020802","4018",0
"1208","17","031","020802","4001",0
"1209","17","031","020802","4002",0
"1210","17","031","020802","4003",0
"1211","17","031","020802","4005",0
"1212","17","031","020901","1013",0
"1213","17","031","020901","1000",0
"1214","17","031","020901","1001",0
"1215","17","031","020901","1002",0
"1216","17","031","020901","1003",0
"1217","17","031","020901","1004",0
"1218","17","031","020901","1005",0
"1219","17","031","020901","1006",0
"1220","17","031","020901","1008",0
"1221","17","031","020901","1009",0
"1222","17","031","020901","1012",0
"1223","17","031","020901","1011",0
"1224","17","031","020901","1007",0
"1225","17","031","020901","1010",0
"1226","17","031","020901","2003",0
"1227","17","031","020901","2001",0
"1228","17","031","020901","2004",0
"1229","17","031","020901","2005",0
"1230","17","031","020901","2006",0
"1231","17","031","020901","2009",0
"1232","17","031","020901","2002",0
"1233","17","031","020901","2000",0
"1234","17","031","020901","2007",0
"1235","17","031","020901","2008",0
"1236","17","031","020901","3018",0
"1237","17","031","020901","3017",0
"1238","17","031","020901","3019",0
"1239","17","031","020901","3000",0
"1240","17","031","020901","3001",0
"1241","17","031","020901","3002",0
"1242","17","031","020901","3003",0
"1243","17","031","020901","3005",0
"1244","17","031","020901","3006",0
"1245","17","031","020901","3007",0
"1246","17","031","020901","3008",0
"1247","17","031","020901","3009",0
"1248","17","031","020901","3011",0
"1249","17","031","020901","3004",0
"1250","17","031","020901","3010",0
"1251","17","031","020901","3012",0
"1252","17","031","020901","3013",0
"1253","17","031","020901","3014",0
"1254","17","031","020901","3015",0
"1255","17","031","020901","3016",0
"1256","17","031","020902","1000",0
"1257","17","031","020902","1001",0
"1258","17","031","020902","1002",0
"1259","17","031","020902","1003",0
"1260","17","031","020902","1004",0
"1261","17","031","020902","1006",0
"1262","17","031","020902","1007",0
"1263","17","031","020902","1008",0
"1264","17","031","020902","1009",0
"1265","17","031","020902","1010",0
"1266","17","031","020902","1011",0
"1267","17","031","020902","1012",0
"1268","17","031","020902","1013",0
"1269","17","031","020902","1014",0
"1270","17","031","020902","1015",0
"1271","17","031","020902","1017",0
"1272","17","031","020902","1018",0
"1273","17","031","020902","1019",0
"1274","17","031","020902","1020",0
"1275","17","031","020902","1021",0
"1276","17","031","020902","1022",0
"1277","17","031","020902","1023",0
"1278","17","031","020902","1025",0
"1279","17","031","020902","1026",0
"1280","17","031","020902","1027",0
